Re_State_FIPS_Code,Re_County_FIPS_Code,Re_State_Name,Re_County_Name,Wo_State_FIPS_Code,Wo_County_FIPS_Code,Wo_State_Name,Wo_County_Name,Workers_in_Commuting_Flow,Margin_of _Error
051,199,Virginia,York County,051,115,Virginia,Mathews County,24,25
051,199,Virginia,York County,051,127,Virginia,New Kent County,36,39
051,199,Virginia,York County,051,149,Virginia,Prince George County,6,9
051,199,Virginia,York County,051,181,Virginia,Surry County,18,27
051,199,Virginia,York County,051,199,Virginia,York County,9453,779
051,199,Virginia,York County,051,510,Virginia,Alexandria city,24,33
051,199,Virginia,York County,051,550,Virginia,Chesapeake city,318,173
051,199,Virginia,York County,051,650,Virginia,Hampton city,6956,628
051,199,Virginia,York County,051,700,Virginia,Newport News city,9296,695
051,199,Virginia,York County,051,710,Virginia,Norfolk city,599,145
051,199,Virginia,York County,051,735,Virginia,Poquoson city,574,191
051,199,Virginia,York County,051,740,Virginia,Portsmouth city,538,258
051,199,Virginia,York County,051,760,Virginia,Richmond city,203,150
051,199,Virginia,York County,051,800,Virginia,Suffolk city,329,157
051,199,Virginia,York County,051,810,Virginia,Virginia Beach city,341,166
051,199,Virginia,York County,051,830,Virginia,Williamsburg city,1631,377
051,510,Virginia,Alexandria city,051,013,Virginia,Arlington County,13010,948
051,510,Virginia,Alexandria city,051,041,Virginia,Chesterfield County,63,67
051,510,Virginia,Alexandria city,051,059,Virginia,Fairfax County,17097,990
051,510,Virginia,Alexandria city,051,061,Virginia,Fauquier County,44,49
051,510,Virginia,Alexandria city,051,075,Virginia,Goochland County,8,12
051,510,Virginia,Alexandria city,051,099,Virginia,King George County,13,19
051,510,Virginia,Alexandria city,051,107,Virginia,Loudoun County,894,236
051,510,Virginia,Alexandria city,051,153,Virginia,Prince William County,948,230
051,510,Virginia,Alexandria city,051,163,Virginia,Rockbridge County,45,54
051,510,Virginia,Alexandria city,051,165,Virginia,Rockingham County,25,49
051,510,Virginia,Alexandria city,051,177,Virginia,Spotsylvania County,278,230
051,510,Virginia,Alexandria city,051,179,Virginia,Stafford County,176,79
051,510,Virginia,Alexandria city,051,510,Virginia,Alexandria city,31953,1377
051,510,Virginia,Alexandria city,051,600,Virginia,Fairfax city,583,211
051,510,Virginia,Alexandria city,051,610,Virginia,Falls Church city,203,97
051,510,Virginia,Alexandria city,051,630,Virginia,Fredericksburg city,9,15
051,510,Virginia,Alexandria city,051,683,Virginia,Manassas city,19,27
051,510,Virginia,Alexandria city,051,710,Virginia,Norfolk city,6,10
051,510,Virginia,Alexandria city,051,770,Virginia,Roanoke city,23,44
051,510,Virginia,Alexandria city,051,810,Virginia,Virginia Beach city,7,15
051,510,Virginia,Alexandria city,051,840,Virginia,Winchester city,13,14
051,520,Virginia,Bristol city,051,013,Virginia,Arlington County,34,37
051,520,Virginia,Bristol city,051,167,Virginia,Russell County,63,55
051,520,Virginia,Bristol city,051,173,Virginia,Smyth County,127,96
051,520,Virginia,Bristol city,051,185,Virginia,Tazewell County,22,21
051,520,Virginia,Bristol city,051,191,Virginia,Washington County,1406,309
051,520,Virginia,Bristol city,051,520,Virginia,Bristol city,3494,450
051,520,Virginia,Bristol city,051,570,Virginia,Colonial Heights city,2,5
051,520,Virginia,Bristol city,051,683,Virginia,Manassas city,2,4
051,520,Virginia,Bristol city,051,810,Virginia,Virginia Beach city,3,7
051,530,Virginia,Buena Vista city,051,005,Virginia,Alleghany County,11,21
051,530,Virginia,Buena Vista city,051,009,Virginia,Amherst County,50,71
051,530,Virginia,Buena Vista city,051,015,Virginia,Augusta County,192,121
051,530,Virginia,Buena Vista city,051,023,Virginia,Botetourt County,13,24
051,530,Virginia,Buena Vista city,051,031,Virginia,Campbell County,9,20
051,530,Virginia,Buena Vista city,051,041,Virginia,Chesterfield County,3,6
051,530,Virginia,Buena Vista city,051,121,Virginia,Montgomery County,13,24
051,530,Virginia,Buena Vista city,051,163,Virginia,Rockbridge County,887,181
051,530,Virginia,Buena Vista city,051,165,Virginia,Rockingham County,20,26
051,530,Virginia,Buena Vista city,051,530,Virginia,Buena Vista city,1395,327
051,530,Virginia,Buena Vista city,051,540,Virginia,Charlottesville city,7,15
051,530,Virginia,Buena Vista city,051,550,Virginia,Chesapeake city,5,12
051,530,Virginia,Buena Vista city,051,678,Virginia,Lexington city,308,183
051,530,Virginia,Buena Vista city,051,760,Virginia,Richmond city,23,38
051,530,Virginia,Buena Vista city,051,770,Virginia,Roanoke city,23,41
051,530,Virginia,Buena Vista city,051,810,Virginia,Virginia Beach city,5,12
051,530,Virginia,Buena Vista city,051,820,Virginia,Waynesboro city,22,32
051,540,Virginia,Charlottesville city,051,003,Virginia,Albemarle County,7956,645
051,540,Virginia,Charlottesville city,051,009,Virginia,Amherst County,10,16
051,540,Virginia,Charlottesville city,051,013,Virginia,Arlington County,32,33
051,540,Virginia,Charlottesville city,051,015,Virginia,Augusta County,64,50
051,540,Virginia,Charlottesville city,051,041,Virginia,Chesterfield County,15,24
051,540,Virginia,Charlottesville city,051,047,Virginia,Culpeper County,30,29
051,540,Virginia,Charlottesville city,051,053,Virginia,Dinwiddie County,4,9
051,540,Virginia,Charlottesville city,051,059,Virginia,Fairfax County,116,79
051,540,Virginia,Charlottesville city,051,065,Virginia,Fluvanna County,95,82
051,540,Virginia,Charlottesville city,051,075,Virginia,Goochland County,43,48
051,540,Virginia,Charlottesville city,051,079,Virginia,Greene County,204,167
051,540,Virginia,Charlottesville city,051,085,Virginia,Hanover County,6,10
051,540,Virginia,Charlottesville city,051,087,Virginia,Henrico County,52,48
051,540,Virginia,Charlottesville city,051,103,Virginia,Lancaster County,6,13
051,540,Virginia,Charlottesville city,051,109,Virginia,Louisa County,56,53
051,540,Virginia,Charlottesville city,051,113,Virginia,Madison County,212,125
051,540,Virginia,Charlottesville city,051,125,Virginia,Nelson County,194,103
051,540,Virginia,Charlottesville city,051,137,Virginia,Orange County,80,70
051,540,Virginia,Charlottesville city,051,145,Virginia,Powhatan County,15,25
051,540,Virginia,Charlottesville city,051,161,Virginia,Roanoke County,1,3
051,540,Virginia,Charlottesville city,051,165,Virginia,Rockingham County,9,14
051,540,Virginia,Charlottesville city,051,540,Virginia,Charlottesville city,14876,752
051,540,Virginia,Charlottesville city,051,600,Virginia,Fairfax city,22,27
051,540,Virginia,Charlottesville city,051,660,Virginia,Harrisonburg city,30,28
051,540,Virginia,Charlottesville city,051,760,Virginia,Richmond city,69,76
051,540,Virginia,Charlottesville city,051,790,Virginia,Staunton city,6,11
051,540,Virginia,Charlottesville city,051,810,Virginia,Virginia Beach city,25,22
051,540,Virginia,Charlottesville city,051,820,Virginia,Waynesboro city,61,46
051,540,Virginia,Charlottesville city,051,830,Virginia,Williamsburg city,9,14
051,550,Virginia,Chesapeake city,051,003,Virginia,Albemarle County,13,21
051,550,Virginia,Chesapeake city,051,013,Virginia,Arlington County,51,50
051,550,Virginia,Chesapeake city,051,041,Virginia,Chesterfield County,40,38
051,550,Virginia,Chesapeake city,051,059,Virginia,Fairfax County,52,39
051,550,Virginia,Chesapeake city,051,085,Virginia,Hanover County,23,31
051,550,Virginia,Chesapeake city,051,087,Virginia,Henrico County,109,103
051,550,Virginia,Chesapeake city,051,093,Virginia,Isle of Wight County,352,183
051,550,Virginia,Chesapeake city,051,095,Virginia,James City County,62,50
051,550,Virginia,Chesapeake city,051,099,Virginia,King George County,28,33
051,550,Virginia,Chesapeake city,051,107,Virginia,Loudoun County,26,37
051,550,Virginia,Chesapeake city,051,131,Virginia,Northampton County,22,37
051,550,Virginia,Chesapeake city,051,135,Virginia,Nottoway County,7,12
051,550,Virginia,Chesapeake city,051,149,Virginia,Prince George County,29,25
051,550,Virginia,Chesapeake city,051,153,Virginia,Prince William County,38,49
051,550,Virginia,Chesapeake city,051,175,Virginia,Southampton County,10,17
051,550,Virginia,Chesapeake city,051,181,Virginia,Surry County,70,76
051,550,Virginia,Chesapeake city,051,183,Virginia,Sussex County,13,22
051,550,Virginia,Chesapeake city,051,199,Virginia,York County,130,99
051,550,Virginia,Chesapeake city,051,550,Virginia,Chesapeake city,49816,1676
051,550,Virginia,Chesapeake city,051,620,Virginia,Franklin city,56,76
051,550,Virginia,Chesapeake city,051,650,Virginia,Hampton city,1255,266
051,550,Virginia,Chesapeake city,051,700,Virginia,Newport News city,2597,467
051,550,Virginia,Chesapeake city,051,710,Virginia,Norfolk city,27139,1182
051,550,Virginia,Chesapeake city,051,740,Virginia,Portsmouth city,10069,886
051,550,Virginia,Chesapeake city,051,750,Virginia,Radford city,17,24
051,550,Virginia,Chesapeake city,051,760,Virginia,Richmond city,50,43
051,550,Virginia,Chesapeake city,051,800,Virginia,Suffolk city,3981,452
051,550,Virginia,Chesapeake city,051,810,Virginia,Virginia Beach city,20319,1242
051,550,Virginia,Chesapeake city,051,830,Virginia,Williamsburg city,8,9
051,570,Virginia,Colonial Heights city,051,013,Virginia,Arlington County,4,7
051,570,Virginia,Colonial Heights city,051,041,Virginia,Chesterfield County,1988,290
051,570,Virginia,Colonial Heights city,051,053,Virginia,Dinwiddie County,226,97
051,570,Virginia,Colonial Heights city,051,075,Virginia,Goochland County,10,15
051,570,Virginia,Colonial Heights city,051,085,Virginia,Hanover County,95,56
051,570,Virginia,Colonial Heights city,051,087,Virginia,Henrico County,643,163
051,570,Virginia,Colonial Heights city,051,093,Virginia,Isle of Wight County,6,10
051,570,Virginia,Colonial Heights city,051,117,Virginia,Mecklenburg County,5,10
051,570,Virginia,Colonial Heights city,051,127,Virginia,New Kent County,15,24
051,570,Virginia,Colonial Heights city,051,135,Virginia,Nottoway County,19,29
051,570,Virginia,Colonial Heights city,051,149,Virginia,Prince George County,869,190
051,570,Virginia,Colonial Heights city,051,175,Virginia,Southampton County,19,23
051,570,Virginia,Colonial Heights city,051,181,Virginia,Surry County,12,19
051,570,Virginia,Colonial Heights city,051,183,Virginia,Sussex County,17,17
051,570,Virginia,Colonial Heights city,051,570,Virginia,Colonial Heights city,2167,306
051,570,Virginia,Colonial Heights city,051,595,Virginia,Emporia city,8,13
051,570,Virginia,Colonial Heights city,051,620,Virginia,Franklin city,7,10
051,570,Virginia,Colonial Heights city,051,670,Virginia,Hopewell city,336,135
051,570,Virginia,Colonial Heights city,051,730,Virginia,Petersburg city,508,144
051,570,Virginia,Colonial Heights city,051,740,Virginia,Portsmouth city,9,14
051,570,Virginia,Colonial Heights city,051,760,Virginia,Richmond city,1009,291
051,580,Virginia,Covington city,051,005,Virginia,Alleghany County,1033,197
051,580,Virginia,Covington city,051,015,Virginia,Augusta County,5,9
051,580,Virginia,Covington city,051,017,Virginia,Bath County,36,36
051,580,Virginia,Covington city,051,023,Virginia,Botetourt County,85,67
051,580,Virginia,Covington city,051,163,Virginia,Rockbridge County,8,13
051,580,Virginia,Covington city,051,580,Virginia,Covington city,835,203
051,580,Virginia,Covington city,051,660,Virginia,Harrisonburg city,13,19
051,580,Virginia,Covington city,051,770,Virginia,Roanoke city,9,14
051,590,Virginia,Danville city,051,031,Virginia,Campbell County,71,78
051,590,Virginia,Danville city,051,041,Virginia,Chesterfield County,11,15
051,590,Virginia,Danville city,051,083,Virginia,Halifax County,203,107
051,590,Virginia,Danville city,051,087,Virginia,Henrico County,28,50
051,590,Virginia,Danville city,051,089,Virginia,Henry County,166,86
051,590,Virginia,Danville city,051,117,Virginia,Mecklenburg County,3,6
051,590,Virginia,Danville city,051,143,Virginia,Pittsylvania County,2125,330
051,590,Virginia,Danville city,051,590,Virginia,Danville city,11405,605
051,590,Virginia,Danville city,051,680,Virginia,Lynchburg city,10,17
051,590,Virginia,Danville city,051,690,Virginia,Martinsville city,255,144
051,590,Virginia,Danville city,051,760,Virginia,Richmond city,17,30
051,590,Virginia,Danville city,051,810,Virginia,Virginia Beach city,73,86
051,595,Virginia,Emporia city,051,025,Virginia,Brunswick County,62,70
051,595,Virginia,Emporia city,051,041,Virginia,Chesterfield County,154,135
051,595,Virginia,Emporia city,051,081,Virginia,Greensville County,562,219
051,595,Virginia,Emporia city,051,117,Virginia,Mecklenburg County,59,63
051,595,Virginia,Emporia city,051,175,Virginia,Southampton County,75,80
051,595,Virginia,Emporia city,051,183,Virginia,Sussex County,88,74
051,595,Virginia,Emporia city,051,595,Virginia,Emporia city,982,239
051,595,Virginia,Emporia city,051,730,Virginia,Petersburg city,65,58
051,595,Virginia,Emporia city,051,760,Virginia,Richmond city,14,23
051,600,Virginia,Fairfax city,051,003,Virginia,Albemarle County,12,19
051,600,Virginia,Fairfax city,051,013,Virginia,Arlington County,662,174
051,600,Virginia,Fairfax city,051,059,Virginia,Fairfax County,5577,494
051,600,Virginia,Fairfax city,051,107,Virginia,Loudoun County,446,147
051,600,Virginia,Fairfax city,051,153,Virginia,Prince William County,319,115
051,600,Virginia,Fairfax city,051,165,Virginia,Rockingham County,8,17
051,600,Virginia,Fairfax city,051,179,Virginia,Stafford County,15,19
051,600,Virginia,Fairfax city,051,510,Virginia,Alexandria city,239,99
051,600,Virginia,Fairfax city,051,600,Virginia,Fairfax city,3018,350
051,600,Virginia,Fairfax city,051,610,Virginia,Falls Church city,118,71
051,600,Virginia,Fairfax city,051,683,Virginia,Manassas city,40,42
051,610,Virginia,Falls Church city,051,013,Virginia,Arlington County,1032,232
051,610,Virginia,Falls Church city,051,059,Virginia,Fairfax County,2224,305
051,610,Virginia,Falls Church city,051,107,Virginia,Loudoun County,135,100
051,610,Virginia,Falls Church city,051,113,Virginia,Madison County,10,15
051,610,Virginia,Falls Church city,051,153,Virginia,Prince William County,32,35
051,610,Virginia,Falls Church city,051,510,Virginia,Alexandria city,171,65
051,610,Virginia,Falls Church city,051,600,Virginia,Fairfax city,134,76
051,610,Virginia,Falls Church city,051,610,Virginia,Falls Church city,2164,277
051,610,Virginia,Falls Church city,051,683,Virginia,Manassas city,23,29
051,610,Virginia,Falls Church city,051,810,Virginia,Virginia Beach city,1,2
051,620,Virginia,Franklin city,051,025,Virginia,Brunswick County,7,12
051,620,Virginia,Franklin city,051,093,Virginia,Isle of Wight County,503,199
051,620,Virginia,Franklin city,051,175,Virginia,Southampton County,321,164
051,620,Virginia,Franklin city,051,183,Virginia,Sussex County,13,23
051,620,Virginia,Franklin city,051,550,Virginia,Chesapeake city,128,100
051,620,Virginia,Franklin city,051,620,Virginia,Franklin city,1412,282
051,620,Virginia,Franklin city,051,700,Virginia,Newport News city,220,155
051,620,Virginia,Franklin city,051,710,Virginia,Norfolk city,144,123
051,620,Virginia,Franklin city,051,730,Virginia,Petersburg city,41,57
051,620,Virginia,Franklin city,051,740,Virginia,Portsmouth city,17,27
051,620,Virginia,Franklin city,051,800,Virginia,Suffolk city,456,213
051,620,Virginia,Franklin city,051,810,Virginia,Virginia Beach city,70,87
051,630,Virginia,Fredericksburg city,051,013,Virginia,Arlington County,189,93
051,630,Virginia,Fredericksburg city,051,033,Virginia,Caroline County,71,53
051,630,Virginia,Fredericksburg city,051,041,Virginia,Chesterfield County,49,48
051,630,Virginia,Fredericksburg city,051,047,Virginia,Culpeper County,90,65
051,630,Virginia,Fredericksburg city,051,059,Virginia,Fairfax County,569,250
051,630,Virginia,Fredericksburg city,051,061,Virginia,Fauquier County,118,81
051,630,Virginia,Fredericksburg city,051,085,Virginia,Hanover County,67,64
051,630,Virginia,Fredericksburg city,051,087,Virginia,Henrico County,103,67
051,630,Virginia,Fredericksburg city,051,095,Virginia,James City County,77,111
051,630,Virginia,Fredericksburg city,051,099,Virginia,King George County,888,215
051,630,Virginia,Fredericksburg city,051,107,Virginia,Loudoun County,69,68
051,630,Virginia,Fredericksburg city,051,137,Virginia,Orange County,109,77
051,630,Virginia,Fredericksburg city,051,147,Virginia,Prince Edward County,10,14
051,630,Virginia,Fredericksburg city,051,153,Virginia,Prince William County,859,214
051,630,Virginia,Fredericksburg city,051,171,Virginia,Shenandoah County,4,9
051,630,Virginia,Fredericksburg city,051,177,Virginia,Spotsylvania County,2121,394
051,630,Virginia,Fredericksburg city,051,179,Virginia,Stafford County,2632,453
051,630,Virginia,Fredericksburg city,051,187,Virginia,Warren County,11,16
051,630,Virginia,Fredericksburg city,051,193,Virginia,Westmoreland County,26,33
051,630,Virginia,Fredericksburg city,051,510,Virginia,Alexandria city,29,34
051,630,Virginia,Fredericksburg city,051,540,Virginia,Charlottesville city,88,88
051,630,Virginia,Fredericksburg city,051,630,Virginia,Fredericksburg city,5984,527
051,630,Virginia,Fredericksburg city,051,683,Virginia,Manassas city,75,61
051,630,Virginia,Fredericksburg city,051,760,Virginia,Richmond city,174,141
051,640,Virginia,Galax city,051,035,Virginia,Carroll County,199,92
051,640,Virginia,Galax city,051,077,Virginia,Grayson County,210,110
051,640,Virginia,Galax city,051,121,Virginia,Montgomery County,106,70
051,640,Virginia,Galax city,051,141,Virginia,Patrick County,7,14
051,640,Virginia,Galax city,051,155,Virginia,Pulaski County,24,22
051,640,Virginia,Galax city,051,197,Virginia,Wythe County,65,44
051,640,Virginia,Galax city,051,640,Virginia,Galax city,1877,270
051,640,Virginia,Galax city,051,750,Virginia,Radford city,30,31
051,650,Virginia,Hampton city,051,003,Virginia,Albemarle County,12,23
051,650,Virginia,Hampton city,051,013,Virginia,Arlington County,50,77
051,650,Virginia,Hampton city,051,031,Virginia,Campbell County,20,33
051,650,Virginia,Hampton city,051,033,Virginia,Caroline County,19,24
051,650,Virginia,Hampton city,051,041,Virginia,Chesterfield County,139,135
051,650,Virginia,Hampton city,051,053,Virginia,Dinwiddie County,53,66
051,650,Virginia,Hampton city,051,059,Virginia,Fairfax County,19,20
051,650,Virginia,Hampton city,051,061,Virginia,Fauquier County,4,10
051,650,Virginia,Hampton city,051,071,Virginia,Giles County,82,83
051,650,Virginia,Hampton city,051,073,Virginia,Gloucester County,33,37
051,650,Virginia,Hampton city,051,081,Virginia,Greensville County,9,16
051,650,Virginia,Hampton city,051,085,Virginia,Hanover County,22,25
051,650,Virginia,Hampton city,051,087,Virginia,Henrico County,74,65
051,650,Virginia,Hampton city,051,093,Virginia,Isle of Wight County,630,241
051,650,Virginia,Hampton city,051,095,Virginia,James City County,1014,254
051,650,Virginia,Hampton city,051,101,Virginia,King William County,68,71
051,650,Virginia,Hampton city,051,103,Virginia,Lancaster County,9,15
051,650,Virginia,Hampton city,051,107,Virginia,Loudoun County,42,40
051,650,Virginia,Hampton city,051,119,Virginia,Middlesex County,5,11
051,650,Virginia,Hampton city,051,133,Virginia,Northumberland County,13,21
051,650,Virginia,Hampton city,051,149,Virginia,Prince George County,39,41
051,650,Virginia,Hampton city,051,153,Virginia,Prince William County,7,13
051,650,Virginia,Hampton city,051,161,Virginia,Roanoke County,1,3
051,650,Virginia,Hampton city,051,181,Virginia,Surry County,98,72
051,650,Virginia,Hampton city,051,199,Virginia,York County,1769,322
051,650,Virginia,Hampton city,051,510,Virginia,Alexandria city,8,13
051,650,Virginia,Hampton city,051,550,Virginia,Chesapeake city,1467,352
051,650,Virginia,Hampton city,051,600,Virginia,Fairfax city,15,26
051,650,Virginia,Hampton city,051,630,Virginia,Fredericksburg city,13,27
051,650,Virginia,Hampton city,051,650,Virginia,Hampton city,31394,1288
051,650,Virginia,Hampton city,051,660,Virginia,Harrisonburg city,5,12
051,650,Virginia,Hampton city,051,683,Virginia,Manassas city,1,3
051,650,Virginia,Hampton city,051,690,Virginia,Martinsville city,52,61
051,650,Virginia,Hampton city,051,700,Virginia,Newport News city,18756,1162
051,650,Virginia,Hampton city,051,710,Virginia,Norfolk city,4998,644
051,650,Virginia,Hampton city,051,730,Virginia,Petersburg city,11,16
051,650,Virginia,Hampton city,051,735,Virginia,Poquoson city,419,149
051,650,Virginia,Hampton city,051,740,Virginia,Portsmouth city,983,326
051,650,Virginia,Hampton city,051,760,Virginia,Richmond city,176,142
051,650,Virginia,Hampton city,051,800,Virginia,Suffolk city,615,191
051,650,Virginia,Hampton city,051,810,Virginia,Virginia Beach city,1324,286
051,650,Virginia,Hampton city,051,830,Virginia,Williamsburg city,515,198
051,660,Virginia,Harrisonburg city,051,003,Virginia,Albemarle County,112,94
051,660,Virginia,Harrisonburg city,051,015,Virginia,Augusta County,408,118
051,660,Virginia,Harrisonburg city,051,041,Virginia,Chesterfield County,10,13
051,660,Virginia,Harrisonburg city,051,059,Virginia,Fairfax County,63,77
051,660,Virginia,Harrisonburg city,051,061,Virginia,Fauquier County,54,51
051,660,Virginia,Harrisonburg city,051,079,Virginia,Greene County,18,27
051,660,Virginia,Harrisonburg city,051,087,Virginia,Henrico County,41,35
051,660,Virginia,Harrisonburg city,051,107,Virginia,Loudoun County,57,44
051,660,Virginia,Harrisonburg city,051,139,Virginia,Page County,127,109
051,660,Virginia,Harrisonburg city,051,153,Virginia,Prince William County,37,48
051,660,Virginia,Harrisonburg city,051,163,Virginia,Rockbridge County,10,17
051,660,Virginia,Harrisonburg city,051,165,Virginia,Rockingham County,7184,677
051,660,Virginia,Harrisonburg city,051,169,Virginia,Scott County,7,13
051,660,Virginia,Harrisonburg city,051,171,Virginia,Shenandoah County,212,99
051,660,Virginia,Harrisonburg city,051,177,Virginia,Spotsylvania County,73,74
051,660,Virginia,Harrisonburg city,051,187,Virginia,Warren County,7,11
051,660,Virginia,Harrisonburg city,051,540,Virginia,Charlottesville city,78,70
051,660,Virginia,Harrisonburg city,051,660,Virginia,Harrisonburg city,15861,941
051,660,Virginia,Harrisonburg city,051,683,Virginia,Manassas city,61,90
051,660,Virginia,Harrisonburg city,051,760,Virginia,Richmond city,6,9
051,660,Virginia,Harrisonburg city,051,775,Virginia,Salem city,37,45
051,660,Virginia,Harrisonburg city,051,790,Virginia,Staunton city,100,61
051,660,Virginia,Harrisonburg city,051,800,Virginia,Suffolk city,19,24
051,660,Virginia,Harrisonburg city,051,820,Virginia,Waynesboro city,98,78
051,660,Virginia,Harrisonburg city,051,840,Virginia,Winchester city,13,20
051,670,Virginia,Hopewell city,051,003,Virginia,Albemarle County,75,114
051,670,Virginia,Hopewell city,051,041,Virginia,Chesterfield County,1943,293
051,670,Virginia,Hopewell city,051,053,Virginia,Dinwiddie County,113,83
051,670,Virginia,Hopewell city,051,059,Virginia,Fairfax County,12,14
051,670,Virginia,Hopewell city,051,075,Virginia,Goochland County,52,55
051,670,Virginia,Hopewell city,051,085,Virginia,Hanover County,132,98
051,670,Virginia,Hopewell city,051,087,Virginia,Henrico County,621,228
051,670,Virginia,Hopewell city,051,095,Virginia,James City County,5,8
051,670,Virginia,Hopewell city,051,127,Virginia,New Kent County,6,10
051,670,Virginia,Hopewell city,051,135,Virginia,Nottoway County,88,100
051,670,Virginia,Hopewell city,051,149,Virginia,Prince George County,1591,312
051,670,Virginia,Hopewell city,051,153,Virginia,Prince William County,12,22
051,670,Virginia,Hopewell city,051,181,Virginia,Surry County,7,12
051,670,Virginia,Hopewell city,051,183,Virginia,Sussex County,107,94
051,670,Virginia,Hopewell city,051,550,Virginia,Chesapeake city,19,32
051,670,Virginia,Hopewell city,051,570,Virginia,Colonial Heights city,692,233
051,670,Virginia,Hopewell city,051,595,Virginia,Emporia city,14,24
051,670,Virginia,Hopewell city,051,670,Virginia,Hopewell city,2231,335
051,670,Virginia,Hopewell city,051,730,Virginia,Petersburg city,502,189
051,670,Virginia,Hopewell city,051,760,Virginia,Richmond city,1201,296
051,678,Virginia,Lexington city,051,005,Virginia,Alleghany County,35,44
051,678,Virginia,Lexington city,051,015,Virginia,Augusta County,33,43
051,678,Virginia,Lexington city,051,023,Virginia,Botetourt County,105,109
051,678,Virginia,Lexington city,051,125,Virginia,Nelson County,18,32
051,678,Virginia,Lexington city,051,163,Virginia,Rockbridge County,213,112
051,678,Virginia,Lexington city,051,530,Virginia,Buena Vista city,19,22
051,678,Virginia,Lexington city,051,580,Virginia,Covington city,61,57
051,678,Virginia,Lexington city,051,678,Virginia,Lexington city,1978,326
051,678,Virginia,Lexington city,051,790,Virginia,Staunton city,16,27
051,680,Virginia,Lynchburg city,051,003,Virginia,Albemarle County,73,69
051,680,Virginia,Lynchburg city,051,009,Virginia,Amherst County,860,210
051,680,Virginia,Lynchburg city,051,011,Virginia,Appomattox County,139,79
051,680,Virginia,Lynchburg city,051,013,Virginia,Arlington County,10,17
051,680,Virginia,Lynchburg city,051,019,Virginia,Bedford County,2528,418
051,680,Virginia,Lynchburg city,051,023,Virginia,Botetourt County,94,84
051,680,Virginia,Lynchburg city,051,029,Virginia,Buckingham County,26,41
051,680,Virginia,Lynchburg city,051,031,Virginia,Campbell County,3108,466
051,680,Virginia,Lynchburg city,051,041,Virginia,Chesterfield County,18,26
051,680,Virginia,Lynchburg city,051,047,Virginia,Culpeper County,4,8
051,680,Virginia,Lynchburg city,051,059,Virginia,Fairfax County,10,15
051,680,Virginia,Lynchburg city,051,061,Virginia,Fauquier County,6,13
051,680,Virginia,Lynchburg city,051,067,Virginia,Franklin County,67,70
051,680,Virginia,Lynchburg city,051,069,Virginia,Frederick County,21,33
051,680,Virginia,Lynchburg city,051,087,Virginia,Henrico County,8,12
051,680,Virginia,Lynchburg city,051,107,Virginia,Loudoun County,37,41
051,680,Virginia,Lynchburg city,051,113,Virginia,Madison County,10,19
051,680,Virginia,Lynchburg city,051,115,Virginia,Mathews County,4,9
051,680,Virginia,Lynchburg city,051,121,Virginia,Montgomery County,13,20
051,680,Virginia,Lynchburg city,051,125,Virginia,Nelson County,68,57
051,680,Virginia,Lynchburg city,051,147,Virginia,Prince Edward County,42,45
051,680,Virginia,Lynchburg city,051,149,Virginia,Prince George County,28,39
051,680,Virginia,Lynchburg city,051,153,Virginia,Prince William County,18,24
051,680,Virginia,Lynchburg city,051,161,Virginia,Roanoke County,194,115
051,680,Virginia,Lynchburg city,051,510,Virginia,Alexandria city,18,23
051,680,Virginia,Lynchburg city,051,540,Virginia,Charlottesville city,30,38
051,680,Virginia,Lynchburg city,051,550,Virginia,Chesapeake city,73,64
051,680,Virginia,Lynchburg city,051,590,Virginia,Danville city,144,157
051,680,Virginia,Lynchburg city,051,660,Virginia,Harrisonburg city,6,12
051,680,Virginia,Lynchburg city,051,678,Virginia,Lexington city,7,13
051,680,Virginia,Lynchburg city,051,680,Virginia,Lynchburg city,27994,1027
051,680,Virginia,Lynchburg city,051,740,Virginia,Portsmouth city,3,5
051,680,Virginia,Lynchburg city,051,760,Virginia,Richmond city,8,16
051,680,Virginia,Lynchburg city,051,770,Virginia,Roanoke city,127,77
051,680,Virginia,Lynchburg city,051,775,Virginia,Salem city,206,200
051,680,Virginia,Lynchburg city,051,820,Virginia,Waynesboro city,4,6
051,680,Virginia,Lynchburg city,051,830,Virginia,Williamsburg city,36,37
051,683,Virginia,Manassas city,051,013,Virginia,Arlington County,656,199
051,683,Virginia,Manassas city,051,047,Virginia,Culpeper County,16,30
051,683,Virginia,Manassas city,051,059,Virginia,Fairfax County,5449,527
051,683,Virginia,Manassas city,051,061,Virginia,Fauquier County,329,142
051,683,Virginia,Manassas city,051,085,Virginia,Hanover County,2,5
051,683,Virginia,Manassas city,051,099,Virginia,King George County,15,25
051,683,Virginia,Manassas city,051,107,Virginia,Loudoun County,1139,258
051,683,Virginia,Manassas city,051,149,Virginia,Prince George County,22,32
051,683,Virginia,Manassas city,051,153,Virginia,Prince William County,5528,574
051,683,Virginia,Manassas city,051,157,Virginia,Rappahannock County,17,26
051,683,Virginia,Manassas city,051,177,Virginia,Spotsylvania County,52,57
051,683,Virginia,Manassas city,051,179,Virginia,Stafford County,41,44
051,683,Virginia,Manassas city,051,510,Virginia,Alexandria city,321,155
051,683,Virginia,Manassas city,051,600,Virginia,Fairfax city,547,196
051,683,Virginia,Manassas city,051,610,Virginia,Falls Church city,33,34
051,683,Virginia,Manassas city,051,660,Virginia,Harrisonburg city,2,10
051,683,Virginia,Manassas city,051,683,Virginia,Manassas city,5693,605
