"county_fips","alpha","tau","vhi","n_alpha_0","n_alpha_5","n_alpha_15","n_alpha_25","incidence","prod_loss_cost","mmr_cost","directMedicalCost","totalCost"
51075,25,0.4,95,19242,19029,18571,18157,0,0,4139796,0,4139796
51075,25,0.5,75,19242,19029,18571,18157,104.75,208262.87164751,4139796,680010.8125,4934569.71408046
51075,25,0.5,85,19242,19029,18571,18157,14,46542.951787995,4139796,90884.5,4276754.86685824
51075,25,0.5,95,19242,19029,18571,18157,2.25,6651.3409961686,4139796,14606.4375,4163890.32064176
51075,25,0.6,75,19242,19029,18571,18157,543.75,1131962.15341635,4139796,3529889.0625,8426254.40205939
51075,25,0.6,85,19242,19029,18571,18157,249.5,0,4139796,1619691.625,5968846.5625
51075,25,0.6,95,19242,19029,18571,18157,13,56170.7375478927,4139796,84392.75,4296723.47669221
51077,0,0.5,75,13140,13017,12759,12505,0,0,2995920,0,2995920
51077,0,0.5,85,13140,13017,12759,12505,0,0,2995920,0,2995920
51077,0,0.5,95,13140,13017,12759,12505,0,0,2995920,0,2995920
51077,5,0.4,75,13140,13017,12759,12505,0,0,2967876,0,2967876
51077,5,0.4,85,13140,13017,12759,12505,0,0,2967876,0,2967876
51077,5,0.4,95,13140,13017,12759,12505,0,0,2967876,0,2967876
51077,5,0.5,75,13140,13017,12759,12505,0,0,2967876,0,2967876
51077,5,0.5,85,13140,13017,12759,12505,0,0,2967876,0,2967876
51077,5,0.5,95,13140,13017,12759,12505,0,0,2967876,0,2967876
51077,5,0.6,75,13140,13017,12759,12505,0,0,2967876,0,2967876
51077,5,0.6,85,13140,13017,12759,12505,0,0,2967876,0,2967876
51077,5,0.6,95,13140,13017,12759,12505,0,0,2967876,0,2967876
51077,15,0.4,75,13140,13017,12759,12505,0,0,2909052,0,2909052
51077,15,0.4,85,13140,13017,12759,12505,0,0,2909052,0,2909052
51077,15,0.4,95,13140,13017,12759,12505,0,0,2909052,0,2909052
51077,15,0.5,75,13140,13017,12759,12505,0,0,2909052,0,2909052
51077,15,0.5,85,13140,13017,12759,12505,0,0,2909052,0,2909052
51077,15,0.5,95,13140,13017,12759,12505,0,0,2909052,0,2909052
51077,15,0.6,75,13140,13017,12759,12505,0,0,2909052,0,2909052
51077,15,0.6,85,13140,13017,12759,12505,0,0,2909052,0,2909052
51077,15,0.6,95,13140,13017,12759,12505,0,0,2909052,0,2909052
51077,25,0.4,75,13140,13017,12759,12505,0,0,2851140,0,2851140
51077,25,0.4,85,13140,13017,12759,12505,0,0,2851140,0,2851140
51077,25,0.4,95,13140,13017,12759,12505,0,0,2851140,0,2851140
51077,25,0.5,75,13140,13017,12759,12505,0,0,2851140,0,2851140
51077,25,0.5,85,13140,13017,12759,12505,0,0,2851140,0,2851140
51077,25,0.5,95,13140,13017,12759,12505,0,0,2851140,0,2851140
51077,25,0.6,75,13140,13017,12759,12505,3,0,2851140,19475.25,2875357.58716475
51077,25,0.6,85,13140,13017,12759,12505,1,0,2851140,6491.75,2857631.75
51077,25,0.6,95,13140,13017,12759,12505,0,0,2851140,0,2851140
51079,0,0.5,75,17644,17410,16945,16497,0,0,4022832,0,4022832
51079,0,0.5,85,17644,17410,16945,16497,0,0,4022832,0,4022832
51079,0,0.5,95,17644,17410,16945,16497,0,0,4022832,0,4022832
51079,5,0.4,75,17644,17410,16945,16497,0,0,3969480,0,3969480
51079,5,0.4,85,17644,17410,16945,16497,0,0,3969480,0,3969480
51079,5,0.4,95,17644,17410,16945,16497,0,0,3969480,0,3969480
51079,5,0.5,75,17644,17410,16945,16497,0,0,3969480,0,3969480
51079,5,0.5,85,17644,17410,16945,16497,0,0,3969480,0,3969480
51079,5,0.5,95,17644,17410,16945,16497,0,0,3969480,0,3969480
51079,5,0.6,75,17644,17410,16945,16497,0,0,3969480,0,3969480
51079,5,0.6,85,17644,17410,16945,16497,0,0,3969480,0,3969480
51079,5,0.6,95,17644,17410,16945,16497,0,0,3969480,0,3969480
51079,15,0.4,75,17644,17410,16945,16497,0,0,3863460,0,3863460
51079,15,0.4,85,17644,17410,16945,16497,0,0,3863460,0,3863460
51079,15,0.4,95,17644,17410,16945,16497,0,0,3863460,0,3863460
51079,15,0.5,75,17644,17410,16945,16497,0,0,3863460,0,3863460
51079,15,0.5,85,17644,17410,16945,16497,0,0,3863460,0,3863460
51079,15,0.5,95,17644,17410,16945,16497,0,0,3863460,0,3863460
51079,15,0.6,75,17644,17410,16945,16497,7,9066.95402298848,3863460,45442.25,3918513.21743295
51079,15,0.6,85,17644,17410,16945,16497,1,1206.89655172414,3863460,6491.75,3871158.64655172
51079,15,0.6,95,17644,17410,16945,16497,0,0,3863460,0,3863460
51079,25,0.4,75,17644,17410,16945,16497,56.5,44983.135376756,3761316,366783.875,4170403.93989464
51079,25,0.4,85,17644,17410,16945,16497,4,10072.509578544,3761316,25967,3794065.80962644
51079,25,0.4,95,17644,17410,16945,16497,1,0,3761316,6491.75,3767807.75
51079,25,0.5,75,17644,17410,16945,16497,629.25,2393878.76915709,3761316,4084933.6875,10293994.880348
51079,25,0.5,85,17644,17410,16945,16497,352,947712.786079183,3761316,2285096,7014406.51851852
51079,25,0.5,95,17644,17410,16945,16497,13,19376.0143678161,3761316,84392.75,3871610.16810345
51079,25,0.6,75,17644,17410,16945,16497,823,3592175.67464879,3761316,5342710.25,12544780.5677682
51079,25,0.6,85,17644,17410,16945,16497,738.75,0,3761316,4795780.3125,8881683.8125
51079,25,0.6,95,17644,17410,16945,16497,310.25,889649.271392082,3761316,2014065.4375,6914931.78360472
51081,0,0.5,75,8023,7925,7738,7528,0,0,1829244,0,1829244
51081,0,0.5,85,8023,7925,7738,7528,0,0,1829244,0,1829244
51081,0,0.5,95,8023,7925,7738,7528,0,0,1829244,0,1829244
51081,5,0.4,75,8023,7925,7738,7528,0,0,1806900,0,1806900
51081,5,0.4,85,8023,7925,7738,7528,0,0,1806900,0,1806900
51081,5,0.4,95,8023,7925,7738,7528,0,0,1806900,0,1806900
51081,5,0.5,75,8023,7925,7738,7528,0,0,1806900,0,1806900
51081,5,0.5,85,8023,7925,7738,7528,0,0,1806900,0,1806900
51081,5,0.5,95,8023,7925,7738,7528,0,0,1806900,0,1806900
51081,5,0.6,75,8023,7925,7738,7528,0,0,1806900,0,1806900
51081,5,0.6,85,8023,7925,7738,7528,0,0,1806900,0,1806900
51081,5,0.6,95,8023,7925,7738,7528,0,0,1806900,0,1806900
51081,15,0.4,75,8023,7925,7738,7528,0,0,1764264,0,1764264
51081,15,0.4,85,8023,7925,7738,7528,0,0,1764264,0,1764264
51081,15,0.4,95,8023,7925,7738,7528,0,0,1764264,0,1764264
51081,15,0.5,75,8023,7925,7738,7528,0,0,1764264,0,1764264
51081,15,0.5,85,8023,7925,7738,7528,0,0,1764264,0,1764264
51081,15,0.5,95,8023,7925,7738,7528,0,0,1764264,0,1764264
51081,15,0.6,75,8023,7925,7738,7528,0,0,1764264,0,1764264
51081,15,0.6,85,8023,7925,7738,7528,0,0,1764264,0,1764264
51081,15,0.6,95,8023,7925,7738,7528,0,0,1764264,0,1764264
51081,25,0.4,75,8023,7925,7738,7528,0,0,1716384,0,1716384
51081,25,0.4,85,8023,7925,7738,7528,0,0,1716384,0,1716384
51081,25,0.4,95,8023,7925,7738,7528,0,0,1716384,0,1716384
51081,25,0.5,75,8023,7925,7738,7528,1,0,1716384,6491.75,1723278.24042146
51081,25,0.5,85,8023,7925,7738,7528,0,0,1716384,0,1716384
51081,25,0.5,95,8023,7925,7738,7528,0,0,1716384,0,1716384
51081,25,0.6,75,8023,7925,7738,7528,18.25,4602.44252873563,1716384,118474.4375,1839203.35288953
51081,25,0.6,85,8023,7925,7738,7528,6,0,1716384,38950.5,1755334.5
51081,25,0.6,95,8023,7925,7738,7528,0,0,1716384,0,1716384
51083,0,0.5,75,29051,28778,28198,27628,0,0,6623628,0,6623628
51083,0,0.5,85,29051,28778,28198,27628,0,0,6623628,0,6623628
51083,0,0.5,95,29051,28778,28198,27628,0,0,6623628,0,6623628
51083,5,0.4,75,29051,28778,28198,27628,0,0,6561384,0,6561384
51083,5,0.4,85,29051,28778,28198,27628,0,0,6561384,0,6561384
51083,5,0.4,95,29051,28778,28198,27628,0,0,6561384,0,6561384
51083,5,0.5,75,29051,28778,28198,27628,0,0,6561384,0,6561384
51083,5,0.5,85,29051,28778,28198,27628,0,0,6561384,0,6561384
51083,5,0.5,95,29051,28778,28198,27628,0,0,6561384,0,6561384
51083,5,0.6,75,29051,28778,28198,27628,0,0,6561384,0,6561384
51083,5,0.6,85,29051,28778,28198,27628,0,0,6561384,0,6561384
51083,5,0.6,95,29051,28778,28198,27628,0,0,6561384,0,6561384
51083,15,0.4,75,29051,28778,28198,27628,0,0,6429144,0,6429144
51083,15,0.4,85,29051,28778,28198,27628,0,0,6429144,0,6429144
51083,15,0.4,95,29051,28778,28198,27628,0,0,6429144,0,6429144
51083,15,0.5,75,29051,28778,28198,27628,0,0,6429144,0,6429144
51083,15,0.5,85,29051,28778,28198,27628,0,0,6429144,0,6429144
51083,15,0.5,95,29051,28778,28198,27628,0,0,6429144,0,6429144
51083,15,0.6,75,29051,28778,28198,27628,0,0,6429144,0,6429144
51083,15,0.6,85,29051,28778,28198,27628,0,0,6429144,0,6429144
51083,15,0.6,95,29051,28778,28198,27628,0,0,6429144,0,6429144
51083,25,0.4,75,29051,28778,28198,27628,0,0,6299184,0,6299184
51083,25,0.4,85,29051,28778,28198,27628,0,0,6299184,0,6299184
51083,25,0.4,95,29051,28778,28198,27628,0,0,6299184,0,6299184
51083,25,0.5,75,29051,28778,28198,27628,2,2851.77203065135,6299184,12983.5,6318659.25
51083,25,0.5,85,29051,28778,28198,27628,0,0,6299184,0,6299184
51083,25,0.5,95,29051,28778,28198,27628,0,0,6299184,0,6299184
51083,25,0.6,75,29051,28778,28198,27628,45.75,16355.4757343551,6299184,296997.5625,6608942.30004789
51083,25,0.6,85,29051,28778,28198,27628,7,0,6299184,45442.25,6346249.1875
51083,25,0.6,95,29051,28778,28198,27628,0,0,6299184,0,6299184
51085,0,0.5,75,90257,89203,86958,84775,0,0,20578596,0,20578596
51085,0,0.5,85,90257,89203,86958,84775,0,0,20578596,0,20578596
51085,0,0.5,95,90257,89203,86958,84775,0,0,20578596,0,20578596
51085,5,0.4,75,90257,89203,86958,84775,0,0,20338284,0,20338284
51085,5,0.4,85,90257,89203,86958,84775,0,0,20338284,0,20338284
51085,5,0.4,95,90257,89203,86958,84775,0,0,20338284,0,20338284
51085,5,0.5,75,90257,89203,86958,84775,0,0,20338284,0,20338284
51085,5,0.5,85,90257,89203,86958,84775,0,0,20338284,0,20338284
51085,5,0.5,95,90257,89203,86958,84775,0,0,20338284,0,20338284
51085,5,0.6,75,90257,89203,86958,84775,0,0,20338284,0,20338284
51085,5,0.6,85,90257,89203,86958,84775,0,0,20338284,0,20338284
51085,5,0.6,95,90257,89203,86958,84775,0,0,20338284,0,20338284
51085,15,0.4,75,90257,89203,86958,84775,0,0,19826424,0,19826424
51085,15,0.4,85,90257,89203,86958,84775,0,0,19826424,0,19826424
51085,15,0.4,95,90257,89203,86958,84775,0,0,19826424,0,19826424
51085,15,0.5,75,90257,89203,86958,84775,0,0,19826424,0,19826424
51085,15,0.5,85,90257,89203,86958,84775,0,0,19826424,0,19826424
51085,15,0.5,95,90257,89203,86958,84775,0,0,19826424,0,19826424
51085,15,0.6,75,90257,89203,86958,84775,4.25,4772.98850574714,19826424,27589.9375,19862937.045977
51085,15,0.6,85,90257,89203,86958,84775,0,0,19826424,0,19826424
51085,15,0.6,95,90257,89203,86958,84775,0,0,19826424,0,19826424
51085,25,0.4,75,90257,89203,86958,84775,23.25,44953.9303959132,19328700,150933.1875,19527778.6879789
51085,25,0.4,85,90257,89203,86958,84775,2,1106.32183908046,19328700,12983.5,19344398.1676245
51085,25,0.4,95,90257,89203,86958,84775,0,0,19328700,0,19328700
51085,25,0.5,75,90257,89203,86958,84775,1024,2763571.78192848,19328700,6647552,28950713.8474617
51085,25,0.5,85,90257,89203,86958,84775,217,299751.915070243,19328700,1408709.75,21002947.427682
51085,25,0.5,95,90257,89203,86958,84775,4.25,18431.5134099617,19328700,27589.9375,19378435.3148946
51085,25,0.6,75,90257,89203,86958,84775,3250,8010390.94460409,19328700,21098187.5,47262700.25
51085,25,0.6,85,90257,89203,86958,84775,1434.25,0,19328700,9310792.4375,29416142.2878352
51085,25,0.6,95,90257,89203,86958,84775,158.5,495900.59706258,19328700,1028942.375,20932206.481242
51087,0,0.5,75,274128,270712,264054,257438,0,0,62501184,0,62501184
51087,0,0.5,85,274128,270712,264054,257438,0,0,62501184,0,62501184
51087,0,0.5,95,274128,270712,264054,257438,0,0,62501184,0,62501184
51087,5,0.4,75,274128,270712,264054,257438,0,0,61722336,0,61722336
51087,5,0.4,85,274128,270712,264054,257438,0,0,61722336,0,61722336
51087,5,0.4,95,274128,270712,264054,257438,0,0,61722336,0,61722336
51087,5,0.5,75,274128,270712,264054,257438,0,0,61722336,0,61722336
51087,5,0.5,85,274128,270712,264054,257438,0,0,61722336,0,61722336
51087,5,0.5,95,274128,270712,264054,257438,0,0,61722336,0,61722336
51087,5,0.6,75,274128,270712,264054,257438,0,0,61722336,0,61722336
51087,5,0.6,85,274128,270712,264054,257438,0,0,61722336,0,61722336
51087,5,0.6,95,274128,270712,264054,257438,0,0,61722336,0,61722336
51087,15,0.4,75,274128,270712,264054,257438,0,0,60204312,0,60204312
51087,15,0.4,85,274128,270712,264054,257438,0,0,60204312,0,60204312
51087,15,0.4,95,274128,270712,264054,257438,0,0,60204312,0,60204312
51087,15,0.5,75,274128,270712,264054,257438,0,0,60204312,0,60204312
51087,15,0.5,85,274128,270712,264054,257438,0,0,60204312,0,60204312
51087,15,0.5,95,274128,270712,264054,257438,0,0,60204312,0,60204312
51087,15,0.6,75,274128,270712,264054,257438,9,21183.7308429119,60204312,58425.75,60295590.2545498
51087,15,0.6,85,274128,270712,264054,257438,0,0,60204312,0,60204312
51087,15,0.6,95,274128,270712,264054,257438,0,0,60204312,0,60204312
51087,25,0.4,75,274128,270712,264054,257438,119.75,172293.124201788,58695864,777387.0625,59677404.909802
51087,25,0.4,85,274128,270712,264054,257438,7,12118.0555555555,58695864,45442.25,58754882.9094828
51087,25,0.4,95,274128,270712,264054,257438,0,0,58695864,0,58695864
51087,25,0.5,75,274128,270712,264054,257438,1833,4217291.13505747,58695864,11899377.75,75079676.2192688
51087,25,0.5,85,274128,270712,264054,257438,474.25,1304033.350894,58695864,3078712.4375,62947366.9519476
51087,25,0.5,95,274128,270712,264054,257438,16,49010.4565772669,58695864,103868,58853372.701788
51087,25,0.6,75,274128,270712,264054,257438,8723.75,19608738.9390166,58695864,56632404.0625,129670143.621328
51087,25,0.6,85,274128,270712,264054,257438,3762,0,58695864,24421963.5,83726429.0625
51087,25,0.6,95,274128,270712,264054,257438,466,977567.383461047,58695864,3025155.5,62694198.8647031
51089,0,0.5,75,46167,45665,44631,43624,0,0,10526076,0,10526076
51089,0,0.5,85,46167,45665,44631,43624,0,0,10526076,0,10526076
51089,0,0.5,95,46167,45665,44631,43624,0,0,10526076,0,10526076
51089,5,0.4,75,46167,45665,44631,43624,0,0,10411620,0,10411620
51089,5,0.4,85,46167,45665,44631,43624,0,0,10411620,0,10411620
51089,5,0.4,95,46167,45665,44631,43624,0,0,10411620,0,10411620
51089,5,0.5,75,46167,45665,44631,43624,0,0,10411620,0,10411620
51089,5,0.5,85,46167,45665,44631,43624,0,0,10411620,0,10411620
51089,5,0.5,95,46167,45665,44631,43624,0,0,10411620,0,10411620
51089,5,0.6,75,46167,45665,44631,43624,0,0,10411620,0,10411620
51089,5,0.6,85,46167,45665,44631,43624,0,0,10411620,0,10411620
51089,5,0.6,95,46167,45665,44631,43624,0,0,10411620,0,10411620
51089,15,0.4,75,46167,45665,44631,43624,0,0,10175868,0,10175868
51089,15,0.4,85,46167,45665,44631,43624,0,0,10175868,0,10175868
51089,15,0.4,95,46167,45665,44631,43624,0,0,10175868,0,10175868
51089,15,0.5,75,46167,45665,44631,43624,0,0,10175868,0,10175868
51089,15,0.5,85,46167,45665,44631,43624,0,0,10175868,0,10175868
51089,15,0.5,95,46167,45665,44631,43624,0,0,10175868,0,10175868
51089,15,0.6,75,46167,45665,44631,43624,0,0,10175868,0,10175868
51089,15,0.6,85,46167,45665,44631,43624,0,0,10175868,0,10175868
51089,15,0.6,95,46167,45665,44631,43624,0,0,10175868,0,10175868
51089,25,0.4,75,46167,45665,44631,43624,0,0,9946272,0,9946272
51089,25,0.4,85,46167,45665,44631,43624,0,0,9946272,0,9946272
51089,25,0.4,95,46167,45665,44631,43624,0,0,9946272,0,9946272
51089,25,0.5,75,46167,45665,44631,43624,7.25,7379.26245210728,9946272,47065.1875,10000568.6436782
51089,25,0.5,85,46167,45665,44631,43624,1,0,9946272,6491.75,9952763.75
51089,25,0.5,95,46167,45665,44631,43624,0,0,9946272,0,9946272
51089,25,0.6,75,46167,45665,44631,43624,169.25,31052.803320562,9946272,1098728.6875,11181027.0046296
51089,25,0.6,85,46167,45665,44631,43624,9.25,0,9946272,60048.6875,10011189.5
51089,25,0.6,95,46167,45665,44631,43624,0,0,9946272,0,9946272
51091,0,0.5,75,2052,2044,2015,1986,0,0,467856,0,467856
51091,0,0.5,85,2052,2044,2015,1986,0,0,467856,0,467856
51091,0,0.5,95,2052,2044,2015,1986,0,0,467856,0,467856
51091,5,0.4,75,2052,2044,2015,1986,0,0,466032,0,466032
51091,5,0.4,85,2052,2044,2015,1986,0,0,466032,0,466032
51091,5,0.4,95,2052,2044,2015,1986,0,0,466032,0,466032
51091,5,0.5,75,2052,2044,2015,1986,0,0,466032,0,466032
51091,5,0.5,85,2052,2044,2015,1986,0,0,466032,0,466032
51091,5,0.5,95,2052,2044,2015,1986,0,0,466032,0,466032
51091,5,0.6,75,2052,2044,2015,1986,0,0,466032,0,466032
51091,5,0.6,85,2052,2044,2015,1986,0,0,466032,0,466032
51091,5,0.6,95,2052,2044,2015,1986,0,0,466032,0,466032
51091,15,0.4,75,2052,2044,2015,1986,0,0,459420,0,459420
51091,15,0.4,85,2052,2044,2015,1986,0,0,459420,0,459420
51091,15,0.4,95,2052,2044,2015,1986,0,0,459420,0,459420
51091,15,0.5,75,2052,2044,2015,1986,0,0,459420,0,459420
51091,15,0.5,85,2052,2044,2015,1986,0,0,459420,0,459420
51091,15,0.5,95,2052,2044,2015,1986,0,0,459420,0,459420
51091,15,0.6,75,2052,2044,2015,1986,2,2418.00766283525,459420,12983.5,474340.868773946
51091,15,0.6,85,2052,2044,2015,1986,1,0,459420,6491.75,465911.75
51091,15,0.6,95,2052,2044,2015,1986,0,0,459420,0,459420
51091,25,0.4,75,2052,2044,2015,1986,1,1950.28735632184,452808,6491.75,465791.5
51091,25,0.4,85,2052,2044,2015,1986,1,0,452808,6491.75,459299.75
51091,25,0.4,95,2052,2044,2015,1986,0,0,452808,0,452808
51091,25,0.5,75,2052,2044,2015,1986,3,11203.0651340996,452808,19475.25,485646.238266284
51091,25,0.5,85,2052,2044,2015,1986,2,10565.1340996168,452808,12983.5,480836.557710728
51091,25,0.5,95,2052,2044,2015,1986,2,8429.11877394636,452808,12983.5,468422.355363985
51091,25,0.6,75,2052,2044,2015,1986,4,11203.0651340996,452808,25967,489083.429118774
51091,25,0.6,85,2052,2044,2015,1986,4,0,452808,25967,478775
51091,25,0.6,95,2052,2044,2015,1986,2,11683.908045977,452808,12983.5,483967.158045977
51093,0,0.5,75,31967,31598,30854,30111,0,0,7288476,0,7288476
51093,0,0.5,85,31967,31598,30854,30111,0,0,7288476,0,7288476
51093,0,0.5,95,31967,31598,30854,30111,0,0,7288476,0,7288476
51093,5,0.4,75,31967,31598,30854,30111,0,0,7204344,0,7204344
51093,5,0.4,85,31967,31598,30854,30111,0,0,7204344,0,7204344
51093,5,0.4,95,31967,31598,30854,30111,0,0,7204344,0,7204344
51093,5,0.5,75,31967,31598,30854,30111,0,0,7204344,0,7204344
51093,5,0.5,85,31967,31598,30854,30111,0,0,7204344,0,7204344
51093,5,0.5,95,31967,31598,30854,30111,0,0,7204344,0,7204344
51093,5,0.6,75,31967,31598,30854,30111,0,0,7204344,0,7204344
51093,5,0.6,85,31967,31598,30854,30111,0,0,7204344,0,7204344
51093,5,0.6,95,31967,31598,30854,30111,0,0,7204344,0,7204344
51093,15,0.4,75,31967,31598,30854,30111,0,0,7034712,0,7034712
51093,15,0.4,85,31967,31598,30854,30111,0,0,7034712,0,7034712
51093,15,0.4,95,31967,31598,30854,30111,0,0,7034712,0,7034712
51093,15,0.5,75,31967,31598,30854,30111,0,0,7034712,0,7034712
51093,15,0.5,85,31967,31598,30854,30111,0,0,7034712,0,7034712
51093,15,0.5,95,31967,31598,30854,30111,0,0,7034712,0,7034712
51093,15,0.6,75,31967,31598,30854,30111,0,0,7034712,0,7034712
51093,15,0.6,85,31967,31598,30854,30111,0,0,7034712,0,7034712
51093,15,0.6,95,31967,31598,30854,30111,0,0,7034712,0,7034712
51093,25,0.4,75,31967,31598,30854,30111,0,0,6865308,0,6865308
51093,25,0.4,85,31967,31598,30854,30111,0,0,6865308,0,6865308
51093,25,0.4,95,31967,31598,30854,30111,0,0,6865308,0,6865308
51093,25,0.5,75,31967,31598,30854,30111,8,6998.51532567051,6865308,51934,6926962.03472222
51093,25,0.5,85,31967,31598,30854,30111,1,133.620689655172,6865308,6491.75,6875006.64655172
51093,25,0.5,95,31967,31598,30854,30111,0,0,6865308,0,6865308
51093,25,0.6,75,31967,31598,30854,30111,69.5,28204.2816091954,6865308,451176.625,7371117.55076628
51093,25,0.6,85,31967,31598,30854,30111,16.5,0,6865308,107113.875,6979309.80603448
51093,25,0.6,95,31967,31598,30854,30111,1,0,6865308,6491.75,6874385.95689655
51095,0,0.5,75,61029,60349,59040,57758,0,0,13914612,0,13914612
51095,0,0.5,85,61029,60349,59040,57758,0,0,13914612,0,13914612
51095,0,0.5,95,61029,60349,59040,57758,0,0,13914612,0,13914612
51095,5,0.4,75,61029,60349,59040,57758,0,0,13759572,0,13759572
51095,5,0.4,85,61029,60349,59040,57758,0,0,13759572,0,13759572
51095,5,0.4,95,61029,60349,59040,57758,0,0,13759572,0,13759572
51095,5,0.5,75,61029,60349,59040,57758,0,0,13759572,0,13759572
51095,5,0.5,85,61029,60349,59040,57758,0,0,13759572,0,13759572
51095,5,0.5,95,61029,60349,59040,57758,0,0,13759572,0,13759572
51095,5,0.6,75,61029,60349,59040,57758,0,0,13759572,0,13759572
51095,5,0.6,85,61029,60349,59040,57758,0,0,13759572,0,13759572
51095,5,0.6,95,61029,60349,59040,57758,0,0,13759572,0,13759572
51095,15,0.4,75,61029,60349,59040,57758,0,0,13461120,0,13461120
51095,15,0.4,85,61029,60349,59040,57758,0,0,13461120,0,13461120
51095,15,0.4,95,61029,60349,59040,57758,0,0,13461120,0,13461120
51095,15,0.5,75,61029,60349,59040,57758,0,0,13461120,0,13461120
51095,15,0.5,85,61029,60349,59040,57758,0,0,13461120,0,13461120
51095,15,0.5,95,61029,60349,59040,57758,0,0,13461120,0,13461120
51095,15,0.6,75,61029,60349,59040,57758,1,0,13461120,6491.75,13467611.75
51095,15,0.6,85,61029,60349,59040,57758,0,0,13461120,0,13461120
51095,15,0.6,95,61029,60349,59040,57758,0,0,13461120,0,13461120
51095,25,0.4,75,61029,60349,59040,57758,4,8546.29629629629,13168824,25967,13201867.7241379
51095,25,0.4,85,61029,60349,59040,57758,0,0,13168824,0,13168824
51095,25,0.4,95,61029,60349,59040,57758,0,0,13168824,0,13168824
51095,25,0.5,75,61029,60349,59040,57758,276.5,234577.689335888,13168824,1794968.875,15274000.1425607
51095,25,0.5,85,61029,60349,59040,57758,7,16212.3563218391,13168824,45442.25,13224756.0768678
51095,25,0.5,95,61029,60349,59040,57758,2,6187.73946360153,13168824,12983.5,13193491.6954023
51095,25,0.6,75,61029,60349,59040,57758,987,1015365.0083014,13168824,6407357.25,21906916.436143
51095,25,0.6,85,61029,60349,59040,57758,273.25,0,13168824,1773870.6875,14942694.6875
51095,25,0.6,95,61029,60349,59040,57758,8,29982.4632822477,13168824,51934,13254966.7465677
51097,0,0.5,75,5820,5774,5663,5550,0,0,1326960,0,1326960
51097,0,0.5,85,5820,5774,5663,5550,0,0,1326960,0,1326960
51097,0,0.5,95,5820,5774,5663,5550,0,0,1326960,0,1326960
51097,5,0.4,75,5820,5774,5663,5550,0,0,1316472,0,1316472
51097,5,0.4,85,5820,5774,5663,5550,0,0,1316472,0,1316472
51097,5,0.4,95,5820,5774,5663,5550,0,0,1316472,0,1316472
51097,5,0.5,75,5820,5774,5663,5550,0,0,1316472,0,1316472
51097,5,0.5,85,5820,5774,5663,5550,0,0,1316472,0,1316472
51097,5,0.5,95,5820,5774,5663,5550,0,0,1316472,0,1316472
51097,5,0.6,75,5820,5774,5663,5550,0,0,1316472,0,1316472
51097,5,0.6,85,5820,5774,5663,5550,0,0,1316472,0,1316472
51097,5,0.6,95,5820,5774,5663,5550,0,0,1316472,0,1316472
51097,15,0.4,75,5820,5774,5663,5550,0,0,1291164,0,1291164
51097,15,0.4,85,5820,5774,5663,5550,0,0,1291164,0,1291164
51097,15,0.4,95,5820,5774,5663,5550,0,0,1291164,0,1291164
51097,15,0.5,75,5820,5774,5663,5550,0,0,1291164,0,1291164
51097,15,0.5,85,5820,5774,5663,5550,0,0,1291164,0,1291164
51097,15,0.5,95,5820,5774,5663,5550,0,0,1291164,0,1291164
51097,15,0.6,75,5820,5774,5663,5550,0,0,1291164,0,1291164
51097,15,0.6,85,5820,5774,5663,5550,0,0,1291164,0,1291164
51097,15,0.6,95,5820,5774,5663,5550,0,0,1291164,0,1291164
51097,25,0.4,75,5820,5774,5663,5550,0,0,1265400,0,1265400
51097,25,0.4,85,5820,5774,5663,5550,0,0,1265400,0,1265400
51097,25,0.4,95,5820,5774,5663,5550,0,0,1265400,0,1265400
51097,25,0.5,75,5820,5774,5663,5550,38.5,21006.2579821201,1265400,249932.375,1534335.78512133
51097,25,0.5,85,5820,5774,5663,5550,1,0,1265400,6491.75,1273747.01819923
51097,25,0.5,95,5820,5774,5663,5550,0,0,1265400,0,1265400
51097,25,0.6,75,5820,5774,5663,5550,454.5,140601.728927203,1265400,2950500.375,4743197.66195722
51097,25,0.6,85,5820,5774,5663,5550,48.5,0,1265400,314849.875,1594013.69061303
51097,25,0.6,95,5820,5774,5663,5550,3,887.236590038314,1265400,19475.25,1284875.25
51099,0,0.5,75,22621,22343,21746,21126,0,0,5157588,0,5157588
51099,0,0.5,85,22621,22343,21746,21126,0,0,5157588,0,5157588
51099,0,0.5,95,22621,22343,21746,21126,0,0,5157588,0,5157588
51099,5,0.4,75,22621,22343,21746,21126,0,0,5094204,0,5094204
51099,5,0.4,85,22621,22343,21746,21126,0,0,5094204,0,5094204
51099,5,0.4,95,22621,22343,21746,21126,0,0,5094204,0,5094204
51099,5,0.5,75,22621,22343,21746,21126,0,0,5094204,0,5094204
51099,5,0.5,85,22621,22343,21746,21126,0,0,5094204,0,5094204
51099,5,0.5,95,22621,22343,21746,21126,0,0,5094204,0,5094204
51099,5,0.6,75,22621,22343,21746,21126,0,0,5094204,0,5094204
51099,5,0.6,85,22621,22343,21746,21126,0,0,5094204,0,5094204
51099,5,0.6,95,22621,22343,21746,21126,0,0,5094204,0,5094204
51099,15,0.4,75,22621,22343,21746,21126,0,0,4958088,0,4958088
51099,15,0.4,85,22621,22343,21746,21126,0,0,4958088,0,4958088
51099,15,0.4,95,22621,22343,21746,21126,0,0,4958088,0,4958088
51099,15,0.5,75,22621,22343,21746,21126,0,0,4958088,0,4958088
51099,15,0.5,85,22621,22343,21746,21126,0,0,4958088,0,4958088
